publication_title,print_identifier,title_url,title_id,publisher_name,parent_publication_title_id
Proceedings of the twenty-second annual symposium on Principles of distributed computing,978-1-58113-708-8,https://dl.acm.org/doi/book/10.1145/872035,10.1145/872035,Association for Computing Machinery,acmconferences
Proceedings of the twenty-seventh ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,978-1-60558-152-1,https://dl.acm.org/doi/book/10.1145/1376916,10.1145/1376916,Association for Computing Machinery,acmconferences
Proceedings of the twenty-seventh ACM symposium on Principles of distributed computing,978-1-59593-989-0,https://dl.acm.org/doi/book/10.1145/1400751,10.1145/1400751,Association for Computing Machinery,acmconferences
Proceedings of the twenty-seventh SIGCSE technical symposium on Computer science education,978-0-89791-757-5,https://dl.acm.org/doi/book/10.1145/236452,10.1145/236452,Association for Computing Machinery,acmconferences
Proceedings of the twenty-seventh annual ACM symposium on Theory of computing,978-0-89791-718-6,https://dl.acm.org/doi/book/10.1145/225058,10.1145/225058,Association for Computing Machinery,acmconferences
Proceedings of the twenty-seventh annual ACM-SIAM symposium on Discrete algorithms,978-1-61197-433-1,https://dl.acm.org/doi/book/10.5555/2884435,10.5555/2884435,Society for Industrial and Applied Mathematics,acmconferences
Proceedings of the twenty-seventh annual symposium on Computational geometry,978-1-4503-0682-9,https://dl.acm.org/doi/book/10.1145/1998196,10.1145/1998196,Association for Computing Machinery,acmconferences
Proceedings of the twenty-sixth ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,978-1-59593-685-1,https://dl.acm.org/doi/book/10.1145/1265530,10.1145/1265530,Association for Computing Machinery,acmconferences
Proceedings of the twenty-sixth SIGCSE technical symposium on Computer science education,978-0-89791-693-6,https://dl.acm.org/doi/book/10.1145/199688,10.1145/199688,Association for Computing Machinery,acmconferences
Proceedings of the twenty-sixth annual ACM symposium on Principles of distributed computing,978-1-59593-616-5,https://dl.acm.org/doi/book/10.1145/1281100,10.1145/1281100,Association for Computing Machinery,acmconferences
Proceedings of the twenty-sixth annual ACM symposium on Theory of Computing,978-0-89791-663-9,https://dl.acm.org/doi/book/10.1145/195058,10.1145/195058,Association for Computing Machinery,acmconferences
Proceedings of the twenty-sixth annual ACM-SIAM symposium on Discrete algorithms,,https://dl.acm.org/doi/book/10.5555/2722129,10.5555/2722129,Society for Industrial and Applied Mathematics,acmotherconferences
Proceedings of the twenty-sixth annual symposium on Computational geometry,978-1-4503-0016-2,https://dl.acm.org/doi/book/10.1145/1810959,10.1145/1810959,Association for Computing Machinery,acmconferences
Proceedings of the twenty-third ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems,978-1-58113-858-0,https://dl.acm.org/doi/book/10.1145/1055558,10.1145/1055558,Association for Computing Machinery,acmconferences
Proceedings of the twenty-third SIGCSE technical symposium on Computer science education,978-0-89791-468-0,https://dl.acm.org/doi/book/10.1145/134510,10.1145/134510,Association for Computing Machinery,acmconferences
Proceedings of the twenty-third annual ACM symposium on Parallelism in algorithms and architectures,978-1-4503-0743-7,https://dl.acm.org/doi/book/10.1145/1989493,10.1145/1989493,Association for Computing Machinery,acmconferences
Proceedings of the twenty-third annual ACM symposium on Principles of distributed computing,978-1-58113-802-3,https://dl.acm.org/doi/book/10.1145/1011767,10.1145/1011767,Association for Computing Machinery,acmconferences
Proceedings of the twenty-third annual ACM symposium on Theory of Computing,978-0-89791-397-3,https://dl.acm.org/doi/book/10.1145/103418,10.1145/103418,Association for Computing Machinery,acmconferences
Proceedings of the twenty-third annual ACM-SIAM symposium on Discrete algorithms,,https://dl.acm.org/doi/book/10.5555/2095116,10.5555/2095116,Society for Industrial and Applied Mathematics,acmotherconferences
Proceedings of the twenty-third annual symposium on Computational geometry,978-1-59593-705-6,https://dl.acm.org/doi/book/10.1145/1247069,10.1145/1247069,Association for Computing Machinery,acmconferences
Proceedings of the winter international synposium on Information and communication technologies,,https://dl.acm.org/doi/book/10.5555/984720,10.5555/984720,Trinity College Dublin,acmotherconferences
Proceedings of the working conference on Advanced visual interfaces,978-1-59593-353-9,https://dl.acm.org/doi/book/10.1145/1133265,10.1145/1133265,Association for Computing Machinery,acmotherconferences
Proceedings of the working conference on Advanced visual interfaces,978-1-58113-252-6,https://dl.acm.org/doi/book/10.1145/345513,10.1145/345513,Association for Computing Machinery,acmconferences
Proceedings of the working conference on Advanced visual interfaces,978-1-58113-867-2,https://dl.acm.org/doi/book/10.1145/989863,10.1145/989863,Association for Computing Machinery,acmconferences
Proceedings of the working conference on Advanced visual interfaces,978-1-60558-141-5,https://dl.acm.org/doi/book/10.1145/1385569,10.1145/1385569,Association for Computing Machinery,acmconferences
Proceedings of the working conference on Advanced visual interfaces,978-1-4503-7435-4,https://dl.acm.org/doi/book/10.1145/948496,10.1145/948496,Association for Computing Machinery,acmconferences
Proceedings of the working group on Ada performance issues 1990,978-0-89791-354-6,https://dl.acm.org/doi/book/10.1145/322807,10.1145/322807,Association for Computing Machinery,acmconferences
Proceedings of the workshop on ACadeMics Tooling with Eclipse,978-1-4503-2036-8,https://dl.acm.org/doi/book/10.1145/2491279,10.1145/2491279,Association for Computing Machinery,acmotherconferences
Proceedings of the workshop on Advanced visual interfaces,978-0-89791-834-3,https://dl.acm.org/doi/book/10.1145/948449,10.1145/948449,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Advanced visual interfaces,978-0-89791-733-9,https://dl.acm.org/doi/book/10.1145/192309,10.1145/192309,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Applications of private and anonymous communications,978-1-4503-7876-5,https://dl.acm.org/doi/book/10.1145/1461464,10.1145/1461464,Association for Computing Machinery,acmotherconferences
Proceedings of the workshop on Cognitive Aspects of the Lexicon,978-1-905593-56-9,https://dl.acm.org/doi/book/10.5555/1598848,10.5555/1598848,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Comparing corpora - Volume 9,,https://dl.acm.org/doi/book/10.5555/1117729,10.5555/1117729,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Computational Aesthetics,,https://dl.acm.org/doi/book/10.5555/2811239,10.5555/2811239,Eurographics Association,acmconferences
Proceedings of the workshop on Data-driven methods in machine translation - Volume 14,,https://dl.acm.org/doi/book/10.5555/1118037,10.5555/1118037,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Databases: active and real-time,978-0-89791-948-7,https://dl.acm.org/doi/book/10.1145/352302,10.1145/352302,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Evaluation for Language and Dialogue Systems - Volume 9,,https://dl.acm.org/doi/book/10.5555/1118053,10.5555/1118053,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Human Language Technology,978-1-55860-357-8,https://dl.acm.org/doi/book/10.5555/1075812,10.5555/1075812,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Human Language Technology,978-1-55860-324-0,https://dl.acm.org/doi/book/10.5555/1075671,10.5555/1075671,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Human Language Technology and Knowledge Management - Volume 2001,,https://dl.acm.org/doi/book/10.5555/1118220,10.5555/1118220,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Information technology for virtual enterprises,978-0-7695-0960-0,https://dl.acm.org/doi/book/10.5555/545618,10.5555/545618,IEEE Computer Society,acmotherconferences
Proceedings of the workshop on Internet of Things and Service Platforms,978-1-4503-1043-7,https://dl.acm.org/doi/book/10.1145/2079353,10.1145/2079353,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Memory Systems Performance and Correctness,978-1-4503-2917-0,https://dl.acm.org/doi/book/10.1145/2618128,10.1145/2618128,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Non-Photorealistic Animation and Rendering,,https://dl.acm.org/doi/book/10.5555/2810002,10.5555/2810002,Eurographics Association,acmconferences
Proceedings of the workshop on Object-based concurrent programming,978-0-89791-411-6,https://dl.acm.org/doi/book/10.1145/127056,10.1145/127056,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Open-domain question answering - Volume 12,,https://dl.acm.org/doi/book/10.5555/1117856,10.5555/1117856,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Rapid prototyping,978-0-89791-094-1,https://dl.acm.org/doi/book/10.1145/1006259,10.1145/1006259,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Real-world wireless sensor networks,978-1-60558-123-1,https://dl.acm.org/doi/book/10.1145/1435473,10.1145/1435473,Association for Computing Machinery,acmconferences
Proceedings of the workshop on Security in Opportunistic and SOCial networks,978-1-4503-7878-9,https://dl.acm.org/doi/book/10.1145/1461469,10.1145/1461469,Association for Computing Machinery,acmotherconferences
Proceedings of the workshop on Sketch-Based Interfaces and Modeling,,https://dl.acm.org/doi/book/10.5555/2810210,10.5555/2810210,Eurographics Association,acmconferences
Proceedings of the workshop on Speech and Natural Language,,https://dl.acm.org/doi/book/10.5555/112405,10.5555/112405,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Speech and Natural Language,,https://dl.acm.org/doi/book/10.5555/100964,10.5555/100964,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Speech and Natural Language,978-1-55860-272-4,https://dl.acm.org/doi/book/10.5555/1075527,10.5555/1075527,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Speech and Natural Language,978-1-55860-112-3,https://dl.acm.org/doi/book/10.5555/1075434,10.5555/1075434,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Speech and Natural Language,,https://dl.acm.org/doi/book/10.5555/116580,10.5555/116580,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Strategic computing natural language,,https://dl.acm.org/doi/book/10.5555/1077146,10.5555/1077146,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Temporal and spatial information processing - Volume 13,,https://dl.acm.org/doi/book/10.5555/1118238,10.5555/1118238,Association for Computational Linguistics,dlproceedings
Proceedings of the workshop on Virtual environments 2002,978-1-58113-535-0,https://dl.acm.org/doi/book/10.5555/509709,10.5555/509709,Eurographics Association,acmotherconferences
Proceedings of the workshop on Virtual environments 2003,978-1-58113-686-9,https://dl.acm.org/doi/book/10.1145/769953,10.1145/769953,Association for Computing Machinery,acmotherconferences
Proceedings of the workshop on virtual computer systems,978-1-4503-7427-9,https://dl.acm.org/doi/book/10.1145/800122,10.1145/800122,Association for Computing Machinery,acmconferences
Proceedings of the10th International Conference on Utility and Cloud Computing,978-1-4503-5149-2,https://dl.acm.org/doi/book/10.1145/3147213,10.1145/3147213,Association for Computing Machinery,acmconferences
Proceedings of the12th ACM SIGPLAN/SIGOPS International Conference on Virtual Execution Environments,978-1-4503-3947-6,https://dl.acm.org/doi/book/10.1145/2892242,10.1145/2892242,Association for Computing Machinery,acmconferences
Proceedings of third international workshop on MapReduce and its Applications Date,978-1-4503-1343-8,https://dl.acm.org/doi/book/10.1145/2287016,10.1145/2287016,Association for Computing Machinery,acmconferences
Proceedings of twenty-first ACM SIGOPS symposium on Operating systems principles,978-1-59593-591-5,https://dl.acm.org/doi/book/10.1145/1294261,10.1145/1294261,Association for Computing Machinery,acmconferences
Proceedings on the 1992-1993 workshop on New security paradigms,978-0-8186-5430-5,https://dl.acm.org/doi/book/10.1145/283751,10.1145/283751,Association for Computing Machinery,acmconferences
Proceedings on the 2000 conference on Universal Usability,978-1-58113-314-1,https://dl.acm.org/doi/book/10.1145/355460,10.1145/355460,Association for Computing Machinery,acmconferences
Proceedings on the second ACM symposium on Solid modeling and applications,978-0-89791-584-7,https://dl.acm.org/doi/book/10.1145/164360,10.1145/164360,Association for Computing Machinery,acmconferences
Proceedingsof the 10th international workshop on Software & compilers for embedded systems,978-1-4503-7834-5,https://dl.acm.org/doi/book/10.1145/1269843,10.1145/1269843,Association for Computing Machinery,acmconferences
Proceeedings of the 1st international workshop on Data management for sensor networks: in conjunction with VLDB 2004,978-1-4503-7795-9,https://dl.acm.org/doi/book/10.1145/1052199,10.1145/1052199,Association for Computing Machinery,acmotherconferences
Proceeedings of the Workshop on NLP and XML (NLPXML-2004): RDF/RDFS and OWL in Language Technology,,https://dl.acm.org/doi/book/10.5555/1621066,10.5555/1621066,Association for Computational Linguistics,dlproceedings
Proceeings of the 2nd International Workshop on Worst-Case Traversal Time,978-1-4503-1686-6,https://dl.acm.org/doi/book/10.1145/2428592,10.1145/2428592,Association for Computing Machinery,acmotherconferences
Programmable System Security in a Software-Defined World,,https://dl.acm.org/doi/book/10.5555/3365136,10.5555/3365136,National Science Foundation,dlbooks
Programming Pearls,978-0-201-50019-6,https://dl.acm.org/doi/book/10.1145/600875,10.1145/600875,Association for Computing Machinery,acmotherbooks
Programming Support Innovations for Emerging Distributed Applications,978-1-4503-0544-0,https://dl.acm.org/doi/book/10.1145/1940747,10.1145/1940747,Association for Computing Machinery,acmconferences
Programming in Oberon,978-0-201-56543-0,https://dl.acm.org/doi/book/10.1145/134408,10.1145/134408,Association for Computing Machinery,acmotherbooks
Programming pearls,978-0-201-10331-1,https://dl.acm.org/doi/book/10.1145/59935,10.1145/59935,Association for Computing Machinery,acmotherbooks
Providing Sound Foundations for Cryptography,978-1-4503-7266-4,https://dl.acm.org/doi/book/10.1145/3335741,10.1145/3335741,Association for Computing Machinery,acmbooks
QShine 2007 Workshop: Satellite/Terrestrial Interworking,978-1-59593-842-8,https://dl.acm.org/doi/book/10.1145/1577776,10.1145/1577776,Association for Computing Machinery,acmotherconferences
Queue,1542-7730,https://dl.acm.org/loi/queue,queue,Association for Computing Machinery,
ROCLING 2011 Poster Papers,,https://dl.acm.org/doi/book/10.5555/2207071,10.5555/2207071,Association for Computational Linguistics,dlproceedings
Reactive Internet Programming,978-1-970001-77-8,https://dl.acm.org/doi/book/10.1145/2872585,10.1145/2872585,Association for Computing Machinery and Morgan & Claypool,acmbooks
Recommendations and Guidelines for Vocational-Technical Career Programs for Computer Personnel in Operations,978-0-89791-048-4,https://dl.acm.org/doi/book/10.1145/2594492,10.1145/2594492,Association for Computing Machinery,acmotherbooks
Recommendations and Guidelines for an Associate Level Degree Program In Computer Programming,978-0-89791-057-6,https://dl.acm.org/doi/book/10.1145/2594495,10.1145/2594495,Association for Computing Machinery,acmotherbooks
Recommendations for the Undergraduate Program in Computer Science,,https://dl.acm.org/doi/book/10.1145/2594494,10.1145/2594494,Association for Computing Machinery,acmotherbooks
Record of the Project MAC conference on concurrent systems and parallel computation,978-1-4503-4812-6,https://dl.acm.org/doi/book/10.1145/1344551,10.1145/1344551,Association for Computing Machinery,acmotherbooks
Referring Phenomena in a Multimedia Context and their Computational Treatment,,https://dl.acm.org/doi/book/10.5555/1621585,10.5555/1621585,Association for Computational Linguistics,dlproceedings
"Report from the NSF Large-scale Networking Platforms ""Communities of Practice"" Workshop",,https://dl.acm.org/doi/book/10.1145/3087874,10.1145/3087874,Association for Computing Machinery,acmotherbooks
Report of the 2014 NSF CyberBridges Workshop on Developing the Next Generation of Cyberinfrastructure Faculty for Computational and Data-enabled Science and Engineering,,https://dl.acm.org/doi/book/10.5555/2795623,10.5555/2795623,National Science Foundation,dlbooks
Report of the 2014 NSF CyberBridges Workshop on Developing the Next Generation of Cyberinfrastructure Faculty for Computational and Data-enabled Science and Engineering,,https://dl.acm.org/doi/book/10.5555/2795566,10.5555/2795566,National Science Foundation,dlbooks
Report of the ACM Task Force on The Core of Computer Science,,https://dl.acm.org/doi/book/10.1145/2594497,10.1145/2594497,Association for Computing Machinery,acmotherbooks
Report on the Kickoff Workshop of the NSF mmW RCN,,https://dl.acm.org/doi/book/10.1145/3087800,10.1145/3087800,Association for Computing Machinery,acmotherbooks
Report on the NSF Workshop on Formal Methods for Security,,https://dl.acm.org/doi/book/10.5555/3040225,10.5555/3040225,National Science Foundation,dlbooks
Report on the Software Infrastructure for Sustained Innovation (SI2) PI,,https://dl.acm.org/doi/book/10.5555/2747420,10.5555/2747420,National Science Foundation,dlbooks
Research Challenges at the Intersection of Cloud Computing and Economics,,https://dl.acm.org/doi/book/10.5555/3372496,10.5555/3372496,National Science Foundation,dlbooks
Resources in Ada,978-0-89791-374-4,https://dl.acm.org/doi/book/10.1145/79139,10.1145/79139,Association for Computing Machinery,acmotherbooks
Resources in human-computer interaction,978-0-89791-373-7,https://dl.acm.org/doi/book/10.1145/107213,10.1145/107213,Association for Computing Machinery,acmotherbooks
Resources in parallel and concurrent systems,978-0-89791-400-0,https://dl.acm.org/doi/book/10.1145/105899,10.1145/105899,Association for Computing Machinery,acmotherbooks
SIGCSE Bulletin,,https://dl.acm.org/doi/book/10.1145/2594189,10.1145/2594189,Association for Computing Machinery,acmotherbooks
SIGGRAPH '09: Posters,978-1-4503-7928-1,https://dl.acm.org/doi/book/10.1145/1599301,10.1145/1599301,Association for Computing Machinery,acmconferences
SIGGRAPH 2009: Talks,978-1-60558-834-6,https://dl.acm.org/doi/book/10.1145/1597990,10.1145/1597990,Association for Computing Machinery,acmconferences
SIGGRAPH 2015: Studio,978-1-4503-3637-6,https://dl.acm.org/doi/book/10.1145/2785585,10.1145/2785585,Association for Computing Machinery,acmconferences
SIGGRAPH 89 Art show catalog - Computer art in context,978-0-08-037921-0,https://dl.acm.org/doi/book/10.1145/73877,10.1145/73877,Association for Computing Machinery,acmconferences
SIGGRAPH 97 visual proceedings CD-ROM,978-0-89791-899-2,https://dl.acm.org/doi/book/10.1145/278632,10.1145/278632,Association for Computing Machinery,acmotherbooks
SIGGRAPH ASIA 2015 Art Papers,978-1-4503-3916-2,https://dl.acm.org/doi/book/10.1145/2835641,10.1145/2835641,Association for Computing Machinery,acmotherconferences
SIGGRAPH ASIA 2016 Art Gallery,978-1-4503-4536-1,https://dl.acm.org/doi/book/10.1145/3004257,10.1145/3004257,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Computer Animation Festival,978-1-4503-4537-8,https://dl.acm.org/doi/book/10.1145/2997500,10.1145/2997500,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Courses,978-1-4503-4538-5,https://dl.acm.org/doi/book/10.1145/2988458,10.1145/2988458,Association for Computing Machinery,acmconferences
"SIGGRAPH ASIA 2016 Crafting Spirituality: A Pedagogic Project for Digital heritage: Digital Sculpting, Projection Mapping and Beyond",978-1-4503-4549-1,https://dl.acm.org/doi/book/10.1145/2992135,10.1145/2992135,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Creating Virtual Environments,978-1-4503-4550-7,https://dl.acm.org/doi/book/10.1145/2992133,10.1145/2992133,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Emerging Technologies,978-1-4503-4539-2,https://dl.acm.org/doi/book/10.1145/2988240,10.1145/2988240,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Mobile Graphics and Interactive Applications,978-1-4503-4551-4,https://dl.acm.org/doi/book/10.1145/2999508,10.1145/2999508,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Posters,978-1-4503-4540-8,https://dl.acm.org/doi/book/10.1145/3005274,10.1145/3005274,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Symposium on Education,978-1-4503-4544-6,https://dl.acm.org/doi/book/10.1145/2993352,10.1145/2993352,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Symposium on Education: Talks,978-1-4503-4545-3,https://dl.acm.org/doi/book/10.1145/2993363,10.1145/2993363,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Symposium on Visualization,978-1-4503-4547-7,https://dl.acm.org/doi/book/10.1145/3002151,10.1145/3002151,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Technical Briefs,978-1-4503-4541-5,https://dl.acm.org/doi/book/10.1145/3005358,10.1145/3005358,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 VR Showcase,978-1-4503-4542-2,https://dl.acm.org/doi/book/10.1145/2996376,10.1145/2996376,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA 2016 Virtual Reality meets Physical Reality: Modelling and Simulating Virtual Humans and Environments,978-1-4503-4548-4,https://dl.acm.org/doi/book/10.1145/2992138,10.1145/2992138,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA Art Gallery/Art Papers,978-1-4503-6939-8,https://dl.acm.org/doi/book/10.1145/3354918,10.1145/3354918,Association for Computing Machinery,acmconferences
SIGGRAPH ASIA Computer Animation Festival,978-1-4503-6940-4,https://dl.acm.org/doi/book/10.1145/3354919,10.1145/3354919,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2011 Art Gallery,978-1-4503-1133-5,https://dl.acm.org/doi/book/10.1145/2077355,10.1145/2077355,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2011 Computer Animation Festival,978-1-4503-1134-2,https://dl.acm.org/doi/book/10.1145/2077356,10.1145/2077356,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2011 Courses,978-1-4503-1135-9,https://dl.acm.org/doi/book/10.1145/2077434,10.1145/2077434,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2011 Emerging Technologies,978-1-4503-1136-6,https://dl.acm.org/doi/book/10.1145/2073370,10.1145/2073370,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2011 Posters,978-1-4503-1137-3,https://dl.acm.org/doi/book/10.1145/2073304,10.1145/2073304,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2011 Sketches,978-1-4503-1138-0,https://dl.acm.org/doi/book/10.1145/2077378,10.1145/2077378,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Art Gallery,978-1-4503-1917-1,https://dl.acm.org/doi/book/10.1145/2413076,10.1145/2413076,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Computer Animation Festival,978-1-4503-1914-0,https://dl.acm.org/doi/book/10.1145/2407603,10.1145/2407603,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Courses,978-1-4503-1913-3,https://dl.acm.org/doi/book/10.1145/2407783,10.1145/2407783,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Emerging Technologies,978-1-4503-1912-6,https://dl.acm.org/doi/book/10.1145/2407707,10.1145/2407707,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Posters,978-1-4503-1911-9,https://dl.acm.org/doi/book/10.1145/2407156,10.1145/2407156,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Symposium on Apps,978-1-4503-1916-4,https://dl.acm.org/doi/book/10.1145/2407696,10.1145/2407696,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2012 Technical Briefs,978-1-4503-1915-7,https://dl.acm.org/doi/book/10.1145/2407746,10.1145/2407746,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Art Gallery,978-1-4503-2628-5,https://dl.acm.org/doi/book/10.1145/2542256,10.1145/2542256,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Computer Animation Festival,978-1-4503-2630-8,https://dl.acm.org/doi/book/10.1145/2542398,10.1145/2542398,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Courses,978-1-4503-2631-5,https://dl.acm.org/doi/book/10.1145/2542266,10.1145/2542266,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Emerging Technologies,978-1-4503-2632-2,https://dl.acm.org/doi/book/10.1145/2542284,10.1145/2542284,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Posters,978-1-4503-2634-6,https://dl.acm.org/doi/book/10.1145/2542302,10.1145/2542302,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Symposium on Mobile Graphics and Interactive Applications,978-1-4503-2633-9,https://dl.acm.org/doi/book/10.1145/2543651,10.1145/2543651,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2013 Technical Briefs,978-1-4503-2629-2,https://dl.acm.org/doi/book/10.1145/2542355,10.1145/2542355,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2014 Autonomous Virtual Humans and Social Robot for Telepresence,978-1-4503-3243-9,https://dl.acm.org/doi/book/10.1145/2668956,10.1145/2668956,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Computer Animation Festival,978-1-4503-1841-9,https://dl.acm.org/doi/book/10.1145/2671032,10.1145/2671032,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Courses,978-1-4503-3195-1,https://dl.acm.org/doi/book/10.1145/2659467,10.1145/2659467,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Creative Shape Modeling and Design,978-1-4503-3182-1,https://dl.acm.org/doi/book/10.1145/2669043,10.1145/2669043,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Designing Tools For Crafting Interactive Artifacts,978-1-4503-3215-6,https://dl.acm.org/doi/book/10.1145/2668947,10.1145/2668947,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Emerging Technologies,978-1-4503-1955-3,https://dl.acm.org/doi/book/10.1145/2669047,10.1145/2669047,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Indoor Scene Understanding Where Graphics Meets Vision,978-1-4503-3242-2,https://dl.acm.org/doi/book/10.1145/2670291,10.1145/2670291,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Mobile Graphics and Interactive Applications,978-1-4503-1891-4,https://dl.acm.org/doi/book/10.1145/2669062,10.1145/2669062,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Posters,978-1-4503-2792-3,https://dl.acm.org/doi/book/10.1145/2668975,10.1145/2668975,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2014 Technical Briefs,978-1-4503-2895-1,https://dl.acm.org/doi/book/10.1145/2669024,10.1145/2669024,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Courses,978-1-4503-3924-7,https://dl.acm.org/doi/book/10.1145/2818143,10.1145/2818143,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Emerging Technologies,978-1-4503-3925-4,https://dl.acm.org/doi/book/10.1145/2818466,10.1145/2818466,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Haptic Media And Contents Design,978-1-4503-3932-2,https://dl.acm.org/doi/book/10.1145/2818384,10.1145/2818384,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Head-Up Displays and their Applications,978-1-4503-3933-9,https://dl.acm.org/doi/book/10.1145/2818406,10.1145/2818406,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Mobile Graphics and Interactive Applications,978-1-4503-3928-5,https://dl.acm.org/doi/book/10.1145/2818427,10.1145/2818427,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Posters,978-1-4503-3926-1,https://dl.acm.org/doi/book/10.1145/2820926,10.1145/2820926,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 R&D in the Video Game Industry,978-1-4503-3934-6,https://dl.acm.org/doi/book/10.1145/2818419,10.1145/2818419,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Symposium on Education,978-1-4503-3927-8,https://dl.acm.org/doi/book/10.1145/2818498,10.1145/2818498,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Technical Briefs,978-1-4503-3930-8,https://dl.acm.org/doi/book/10.1145/2820903,10.1145/2820903,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2015 Visualization in High Performance Computing,978-1-4503-3929-2,https://dl.acm.org/doi/book/10.1145/2818517,10.1145/2818517,Association for Computing Machinery,acmotherconferences
SIGGRAPH Asia 2017 Art Gallery,978-1-4503-5401-1,https://dl.acm.org/doi/book/10.1145/3143748,10.1145/3143748,Association for Computing Machinery,acmconferences
SIGGRAPH Asia 2017 Computer Animation Festival,978-1-4503-5402-8,https://dl.acm.org/doi/book/10.1145/3145631,10.1145/3145631,Association for Computing Machinery,acmconferences
